,URL,latitude,longitude,city,state,brand
152,https://www.crunch.com/locations/hendersonville,36.33201,-86.62559,Hendersonville,TN,Crunch
153,https://www.crunch.com/locations/roanoke,37.230996,-80.005864,Roanoke,VA,Crunch
154,https://www.crunch.com/locations/clarksville,36.5734,-87.40816,Clarksville,TN,Crunch
155,https://www.crunch.com/locations/lynchburg,37.373979,-79.182933,Lynchburg,VA,Crunch
156,https://www.crunch.com/locations/cordova,35.17018,-89.79512,Cordova,TN,Crunch
157,https://www.crunch.com/locations/white-station,35.10828,-89.8901,Memphis,TN,Crunch
158,https://www.crunch.com/locations/southaven,34.991847,-90.012922,Southaven,MS,Crunch
159,https://www.crunch.com/locations/austin-peay,35.21385,-89.915737,Memphis,TN,Crunch
160,https://www.crunch.com/locations/lexington,37.991305,-84.521574,Lexington,KY,Crunch
161,https://www.crunch.com/locations/portsmouth,36.814606,-76.358523,Portsmouth,VA,Crunch
162,https://www.crunch.com/locations/midlothian,37.508885,-77.487069,Richmond,VA,Crunch
